Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
1996-06-06,5.735551834106445,5.839919738109075,5.699199482516008,5.721479370016005,331038987
1996-06-07,5.730861186981201,5.757832103523476,5.646428285443874,5.654636961450875,223961286
1996-06-10,5.679262638092041,5.734378478209726,5.6522910967454925,5.710925209136938,181533533
1996-06-11,5.634700298309326,5.687470617115696,5.6030383576146665,5.652290404578116,245694726
1996-06-12,5.720305442810059,5.780112306637593,5.678089938589894,5.722651583897295,200355457
1996-06-13,5.698025226593018,5.742586874193403,5.67926236165886,5.710924931162609,116946606
1996-06-14,5.75783109664917,5.769558669569826,5.703888020051625,5.722651510251763,122670207
1996-06-17,5.679262638092041,5.775421855705351,5.665190801942965,5.775421855705351,107843741
1996-06-18,5.533851623535156,5.65229135827687,5.467008832551772,5.65229135827687,191150360
1996-06-19,5.368503093719482,5.558475965267561,5.325113586054252,5.535022075750222,239238694
1996-06-20,5.376712322235107,5.40016558770109,5.2653079017076925,5.32394200508198,284643785
1996-06-21,5.227782249450684,5.380230043309996,5.197292753326111,5.345050457851735,353062318
1996-06-24,5.183221817016602,5.230128667136816,5.103479326073733,5.185566705329712,307595608
1996-06-25,5.074164390563965,5.2301308521941685,4.97214197242205,5.206677260717319,349199902
1996-06-26,4.976831912994385,5.105825541512518,4.952205882269368,5.105825541512518,296123198
1996-06-27,5.065954208374023,5.112861377406537,4.870117795681977,4.931097115424243,538798574
1996-06-28,5.0096659660339355,5.200811964910893,4.961586355255652,5.112861105953566,759474427
1996-07-01,4.89591646194458,5.105825020197745,4.843145819768231,4.949859548390593,553501802
1996-07-02,4.792721271514893,4.9463415400216935,4.761059011817901,4.899434685841731,568077589
1996-07-03,4.471408367156982,4.736433085665736,4.420983552645983,4.725878581224513,645479950
1996-07-04,4.454990863800049,4.5921937786273945,4.320132837459673,4.391666345191579,806775714
1996-07-05,4.388147830963135,4.538250443326673,4.328341901326475,4.497206439680548,595286753
1996-07-08,4.422156810760498,4.854873687353382,4.37524963702575,4.478444792769093,347866683
1996-07-09,4.205210208892822,4.854871626883789,4.033999254043382,4.386974411953127,541834730
1996-07-10,4.133677959442139,4.220456376638537,4.036346290873136,4.0574540465644,479966058
1996-07-11,4.144232273101807,4.280261800749817,4.117260417884241,4.1864480957786725,458245222
1996-07-12,3.989438533782959,4.12664079415888,3.953085251971952,4.116086918700629,688976239
1996-07-15,4.211073875427246,4.4092560907946226,3.895624379117909,3.9636396088003227,1448889005
1996-07-16,5.0858893394470215,5.092925257066788,4.690697990952495,4.690697990952495,858611628
1996-07-17,5.176185607910156,5.3708492403407,4.822037932625009,4.901779484197584,1115459465
1996-07-18,5.425963878631592,5.435345309267046,5.252408351584944,5.252408351584944,848594275
1996-07-19,5.694509029388428,5.6980266759127165,5.475218381238456,5.475218381238456,393554662
1996-07-22,5.610074996948242,5.809429977970482,5.2629632295437085,5.511570263869051,405630663
1996-07-23,5.6581549644470215,5.891517406965596,5.543232252876675,5.816465942507082,488003187
1996-07-24,5.106998443603516,5.512743751000453,5.092926292267173,5.512743751000453,447774126
1996-07-25,4.8771538734436035,5.1363144862803205,4.85252784540758,5.0612639579108984,593621628
1996-07-26,4.87949800491333,4.958067101779174,4.746985833816091,4.854871982278881,534079089
1996-07-29,4.976831912994385,5.118725248924531,4.915852588521711,4.945169649750402,442365624
1996-07-30,4.845491409301758,4.925233277536081,4.72822349537408,4.90412489641085,411938248
1996-07-31,5.0143561363220215,5.083544121123757,4.639100097819208,4.87832568140834,419615464
1996-08-01,4.922887325286865,5.159767065739658,4.892397828932628,5.111687463287344,573738171
1996-08-02,4.856044292449951,4.959239409106176,4.8196913248840385,4.906469720042629,363985756
1996-08-05,4.780993461608887,4.875980536821715,4.762230911259421,4.84549072687637,229500029
1996-08-06,4.830246448516846,4.9135062695355245,4.71766925969755,4.7610584628641055,330688876
1996-08-07,4.9381327629089355,4.960413901902865,4.819692402535168,4.84900945987923,305888471
1996-08-08,4.841972827911377,5.000284110063697,4.819692003996345,4.969794611006781,287014731
1996-08-09,4.880670547485352,4.911160043702231,4.807965235354303,4.850181051268472,237997904
1996-08-12,4.87949800491333,4.938131794870778,4.857217183523686,4.901778826302974,193398067
1996-08-13,4.907642841339111,4.947513772796255,4.8501814890390005,4.866598839275332,196437024
1996-08-14,4.840800762176514,4.9135067132362495,4.823210653144191,4.823210653144191,172025941
1996-08-15,4.840800762176514,4.840800762176514,4.840800762176514,4.840800762176514,0
1996-08-16,4.840800762176514,4.875981293477662,4.797411555091815,4.843145650633953,151178980
1996-08-19,4.626200199127197,4.831418303088687,4.599228975809314,4.819691357399413,224927590
1996-08-20,4.676626205444336,4.7727854243055425,4.553495444886559,4.5792939159068276,352114219
1996-08-21,4.911161422729492,4.911161422729492,4.772786050252404,4.803275555030569,308818193
1996-08-22,4.946340560913086,5.099961112247815,4.917023822008306,5.065953031057,469709230
1996-08-23,5.006148338317871,5.060091426794706,4.9252337056026185,4.948686977190049,350177410
1996-08-26,4.907642841339111,5.004974498623412,4.887707218992301,4.96041347739506,279394933
1996-08-27,4.867772579193115,4.931096783266723,4.831419290714276,4.901779726287062,301803385
1996-08-28,5.0038018226623535,5.01318325530331,4.878325865871653,4.878325865871653,171898501
1996-08-29,4.956894397735596,5.029600648887925,4.946340522166044,5.017873702828718,174203626
1996-08-30,4.961585998535156,4.976830904874412,4.927577913691557,4.951031495276382,122273882
1996-09-02,4.988557815551758,5.006148238747251,4.951032080579803,4.974485664937275,118106171
1996-09-03,4.8630805015563965,5.040154309791489,4.8337634508934695,5.006146856788384,276108098
1996-09-04,4.868945121765137,4.880671443615472,4.810311006621407,4.837282862470506,135678901
1996-09-05,4.941651821136475,4.954551216471622,4.888881168827957,4.888881168827957,143526971
1996-09-06,4.900606155395508,4.968621373655886,4.880670222937282,4.96158514377437,111851802
1996-09-09,4.8630805015563965,4.901778670136113,4.843144568810259,4.8994334689660235,108053807
1996-09-10,4.819692134857178,4.858390310106682,4.79037570561431,4.858390310106682,144573101
1996-09-11,4.768094539642334,4.875980695536648,4.739950243347349,4.810310357611884,124726054
1996-09-12,4.732914924621582,4.765749630056055,4.655518251515352,4.737605954811106,271684106
1996-09-13,4.691871166229248,4.7692675198866326,4.680144218169766,4.759886399970146,181943862
1996-09-16,4.5241780281066895,4.668417158151038,4.488997500368957,4.668417158151038,209209043
1996-09-17,4.592193603515625,4.64379085859315,4.521833169183235,4.52769601665011,177238381
1996-09-18,4.816173553466797,4.866598040028198,4.567566573064629,4.573429419243135,203848156
1996-09-19,4.642618179321289,4.867772246904831,4.620337042125282,4.830246516768161,245822166
1996-09-20,4.616818428039551,4.712977621489548,4.5968828097770515,4.634408532042268,159067662
1996-09-23,4.557012557983398,4.620336753782418,4.506588066041182,4.598056557686294,163084127
1996-09-24,4.592193603515625,4.641445656959101,4.561704102854023,4.573430424260762,132116180
1996-09-25,4.625026702880859,4.71415028557988,4.608609357422917,4.641444048338802,148154028
1996-09-26,4.552321910858154,4.6179912999821315,4.514796187659972,4.601573952701138,131553203
1996-09-27,4.412775993347168,4.54880587649844,4.389322089962113,4.54880587649844,258151647
1996-09-30,4.480790615081787,4.500726558224338,4.348278692338949,4.385804123284577,248744886
1996-10-01,4.4690632820129395,4.523006370491298,4.422156425600229,4.503070431844717,186225010
1996-10-02,4.4690632820129395,4.4690632820129395,4.4690632820129395,4.4690632820129395,0
1996-10-03,4.449127197265625,4.571085199289387,4.416292495137609,4.514797227994643,152664847
1996-10-04,4.472581386566162,4.5089346816974025,4.36821378480088,4.473754144236715,180091079
1996-10-07,4.38580322265625,4.483135523332474,4.233355388076151,4.483135523332474,272128046
1996-10-08,4.404565811157227,4.456163699204548,4.257981450095817,4.364695185702733,196707309
1996-10-09,4.462026119232178,4.50306949256854,4.391665692671032,4.456162645939929,175357589
1996-10-10,4.581639289855957,4.59688419743728,4.4280190227413465,4.4491274045057185,194458201
1996-10-11,4.575776100158691,4.655517651611239,4.528869249909578,4.602747327617305,218296503
1996-10-14,4.440918922424316,4.54997754227546,4.422156368045344,4.5323874321950655,161673883
1996-10-15,4.428018569946289,4.491343395527504,4.3564856957630544,4.412774290396812,162204650
1996-10-16,4.420983791351318,4.525351698567775,4.405739195717538,4.504243315018643,139300441
1996-10-17,4.534731388092041,4.57342955698912,4.358830022381219,4.398701574964045,280674936
1996-10-18,4.568739891052246,4.643790408136189,4.49837946354496,4.5617036603596395,449426646
1996-10-21,4.568739891052246,4.568739891052246,4.568739891052246,4.568739891052246,0
1996-10-22,4.731742858886719,4.819693104009979,4.602748288976931,4.602748288976931,404608341
1996-10-23,5.007320404052734,5.0354640754800775,4.901779443544822,4.976830904612308,321409556
1996-10-24,4.941651821136475,5.1808774835572455,4.8923997552585865,5.041329023860175,664698198
1996-10-25,5.017874717712402,5.048364219807355,4.914679576233028,4.924060696446737,307185279
1996-10-28,4.961585998535156,5.065953575187301,4.9369599727984514,5.042500306838958,198911602
1996-10-29,4.884189128875732,5.065953035540825,4.832591254885538,4.938131890919898,255387177
1996-10-30,4.884189128875732,4.884189128875732,4.884189128875732,4.884189128875732,0
1996-10-31,4.737606048583984,4.797411986136305,4.681317130797322,4.797411986136305,174959864
1996-11-01,4.614474773406982,5.065954156363177,4.583985270467137,4.771613004961299,176580174
1996-11-04,4.425673484802246,4.57343026650908,4.381111836163935,4.57343026650908,219855194
1996-11-05,4.342413425445557,4.471407970553959,4.315442197539233,4.4127744850783985,171643620
1996-11-06,4.290814399719238,4.344757459733895,4.131330733538355,4.248597969310931,375113658
1996-11-07,4.350622653961182,4.370558592853475,4.291989474268292,4.348277765304607,197698821
1996-11-08,4.389320373535156,4.411601197154212,4.233354608201766,4.374075467590972,156443236
1996-11-11,4.3025431632995605,4.361176966885203,4.240391400410812,4.286125811060725,160514318
1996-11-12,4.3025431632995605,4.3025431632995605,4.3025431632995605,4.3025431632995605,0
1996-11-13,4.3787665367126465,4.403392562034382,4.268535174976183,4.268535174976183,91577621
1996-11-14,4.321305751800537,4.385802394406899,4.300197372400635,4.362349126774854,79014267
1996-11-15,4.3764214515686035,4.40691095130749,4.2931613144409475,4.307233463528854,89604400
1996-11-18,4.496034145355225,4.507761093426833,4.397530036856517,4.397530036856517,160543727
1996-11-19,4.43974494934082,4.525350274471417,4.396355751550298,4.506587725229403,147561641
1996-11-20,4.288470268249512,4.444436665012817,4.270880473503291,4.444436665012817,116320609
1996-11-21,4.2134199142456055,4.3295147568494965,4.171203152227468,4.281434520858118,209685193
1996-11-22,4.171204090118408,4.238046894027999,4.14305978460243,4.1676864434746195,232072639
1996-11-25,4.370558261871338,4.463199524509014,4.075044364764276,4.157131123354425,357273443
1996-11-26,4.44209098815918,4.565221748228499,4.293161443935441,4.446782017899795,398213928
1996-11-27,4.259153842926025,4.291988541714404,4.1571305349215,4.291988541714404,222453012
1996-11-28,4.236873626708984,4.3142699819918064,4.209901770900327,4.268535572719635,130021121
1996-11-29,4.252117156982422,4.299023998758623,4.228663892712534,4.266188677013355,100735104
1996-12-02,4.24156379699707,4.290816479632827,4.20169317436148,4.227491646706356,73168828
1996-12-03,4.275571823120117,4.37173073228859,4.214592506077356,4.221628737739005,200186004
1996-12-04,4.215764045715332,4.245081094902865,4.153612302380375,4.245081094902865,134967477
1996-12-05,4.288470268249512,4.336550502326105,4.14540451607036,4.177066773086524,189137926
1996-12-06,4.295505523681641,4.337722274429179,4.268534302372826,4.309577669518683,111482086
1996-12-09,4.288470268249512,4.328341827032375,4.265016999763562,4.26853527194929,81383813
1996-12-10,4.2145915031433105,4.27791600684647,4.18761965363466,4.268534575687748,109884183
1996-12-11,4.508934497833252,4.510106942219438,4.232183119534598,4.232183119534598,204542775
1996-12-12,4.410429000854492,4.581639380675561,4.392839204429687,4.549977433874398,242914851
1996-12-13,4.411600589752197,4.432708966343495,4.3459311985310265,4.388147012004328,126536824
1996-12-16,4.568739891052246,4.596883560876819,4.4397453563069345,4.4397453563069345,198617510
1996-12-17,4.507761478424072,4.59923030295415,4.460854621840936,4.56170456709842,168830135
1996-12-18,4.57460355758667,4.661381338313472,4.541768230616645,4.5734301737426835,197738033
1996-12-19,4.576948642730713,4.632064165693776,4.520660362426434,4.56170373700431,133691676
1996-12-20,4.784511089324951,4.819690983957637,4.634408514082202,4.634408514082202,359023994
1996-12-23,4.712978839874268,4.806793169789899,4.681316581836866,4.806793169789899,208125102
1996-12-24,4.7035980224609375,4.737606113051743,4.6555184070141795,4.70008037617435,152832900
1996-12-25,4.7035980224609375,4.7035980224609375,4.7035980224609375,4.7035980224609375,0
1996-12-26,4.919370174407959,4.9428237604550755,4.7845130726558,4.7845130726558,144718746
1996-12-27,4.919370174407959,4.919370174407959,4.919370174407959,4.919370174407959,0
1996-12-30,4.919370174407959,4.919370174407959,4.919370174407959,4.919370174407959,0
1996-12-31,4.846663951873779,4.948686327685586,4.810310665240545,4.942822853940034,104373449
1997-01-01,5.145696640014648,5.171495112782055,4.913506939506303,4.913506939506303,282841417
1997-01-02,5.023738861083984,5.159768724521627,5.009666709034264,5.158595966875013,208595650
1997-01-03,5.082371234893799,5.095270940477642,4.985039883413628,4.985039883413628,196512647
1997-01-06,5.049534797668457,5.13631255515369,5.030772250939483,5.112859293433375,131549002
1997-01-07,5.084716796875,5.123415285127739,5.014356364759452,5.0448461776969085,192860298
1997-01-08,5.167976379394531,5.275862217552263,5.12458717944049,5.205501479749676,270772419
1997-01-09,5.156250476837158,5.204329775903702,5.097616360181774,5.130451691039079,201638261
1997-01-10,5.2207465171813965,5.262962963468099,5.189084574011966,5.241854896942987,203125529
1997-01-13,5.212538242340088,5.230128977807588,5.124588010604105,5.159767915356597,167282648
1997-01-14,5.420101642608643,5.523297409103495,5.197293697640704,5.253582297546987,215142711
1997-01-15,5.800047874450684,5.800047874450684,5.4775621709799305,5.511569626682362,367418236
1997-01-16,5.655808925628662,6.206965404178307,5.57020390507471,6.206965404178307,426196135
1997-01-17,5.714443206787109,5.793012312201723,5.464662802124547,5.464662802124547,364585144
1997-01-20,5.510397434234619,5.734378438973597,5.471699571852949,5.722652117753929,215271551
1997-01-21,5.402512073516846,5.558477538529071,5.349741120403047,5.476390781403163,227253722
1997-01-22,5.771902084350586,5.781283513819504,5.558475347023654,5.558475347023654,292349010
1997-01-23,5.771902084350586,5.771902084350586,5.771902084350586,5.771902084350586,0
1997-01-24,6.076798439025879,6.124877723509908,5.910278199644522,5.910278199644522,520318358
1997-01-27,6.292572498321533,6.449710724876653,6.179995297380836,6.21517551605655,516657606
1997-01-28,6.455573558807373,6.476681939532707,6.277326959487174,6.420393341913806,335030243
1997-01-29,6.432120323181152,6.7546060640326715,6.2925722123067365,6.7546060640326715,503528474
1997-01-30,6.425084590911865,6.531798002660963,6.2972627977169875,6.3089897459060875,592714143
1997-01-31,6.280843257904053,6.402801859915346,6.191719977362994,6.298433362577344,512306436
1997-02-03,5.934905529022217,6.209311969415901,5.863372965101392,6.0861812116990555,386045499
1997-02-04,6.187029838562012,6.283189039771979,5.900897749381176,5.924351014453182,487395396
1997-02-05,6.1694416999816895,6.423911905277709,6.128397067624375,6.367622678635204,367611497
1997-02-06,6.2691192626953125,6.339479707466933,6.087354362719903,6.1694423835842365,445404581
1997-02-07,6.418046951293945,6.460263080511073,6.238628245502927,6.297261723500443,454092915
1997-02-10,6.394594669342041,6.437982936028689,6.283190229589907,6.420393453748504,322994855
1997-02-11,6.447362899780273,6.495442180624407,6.332440851518602,6.354721982815379,253800477
1997-02-12,6.422739028930664,6.525934804063892,6.369969323501633,6.449711200140778,251775440
1997-02-13,6.399284839630127,6.448537518229326,6.346515141765154,6.385213003729198,202465921
1997-02-14,6.426258087158203,6.449711988519166,6.373487748805745,6.379351537382555,144386842
1997-02-17,6.45322847366333,6.5669778074286835,6.414529981914353,6.508344317526107,233793781
1997-02-18,6.291397571563721,6.461436088762901,6.244490416007839,6.461436088762901,250776926
1997-02-19,6.399284839630127,6.416875574215748,6.249182541970663,6.334787567726092,290382791
1997-02-20,6.335958957672119,6.414528048519915,6.300779375512425,6.379348466360222,209330882
1997-02-21,6.245664596557617,6.3171977829798704,6.224556217246055,6.285535214012528,200382065
1997-02-24,6.011129379272461,6.203447800726507,5.981812325176232,6.1987567713641,239367535
1997-02-25,6.1330885887146,6.305472048993497,5.934906341243488,5.9806407542347495,513271340
1997-02-26,6.188204288482666,6.226902781586137,6.060382486665117,6.095562707132619,257479435
1997-02-27,6.325405597686768,6.350031619219163,6.212828425299493,6.217519454052058,279361322
1997-02-28,6.889461040496826,7.012591762649636,6.7076962234798625,6.830826945632672,165116166
1997-03-03,7.1580071449279785,7.352671132776572,7.118135890647299,7.202568803344155,335152081
1997-03-04,7.221328258514404,7.2694081713254395,7.093507120872881,7.18849356282269,292860171
1997-03-05,7.128687858581543,7.503943878302869,6.993830794235265,7.458209476505674,627047348
1997-03-06,7.052463531494141,7.106406606940151,6.953958812265463,7.014937804840758,417566619
1997-03-07,7.052463531494141,7.05246353149414,7.05246353149414,7.05246353149414,0
1997-03-10,6.7123894691467285,6.904707910414743,6.674863736273066,6.904707910414743,383942037
1997-03-11,6.3547258377075195,6.731154145715077,6.285537514188312,6.6607930644190665,567678463
1997-03-12,6.537661552429199,6.657274688411071,6.440330185292969,6.58808699894295,436392744
1997-03-13,6.452054977416992,6.610366572326467,6.412184359201839,6.600985139839439,278082720
1997-03-14,6.5822224617004395,6.684245474293845,6.351205519562936,6.379350446974597,679037311
1997-03-17,6.6736907958984375,6.707698255455738,6.534142685381383,6.612711794886556,474945478
1997-03-18,6.761641025543213,6.869527176374509,6.651409360179175,6.6725171115551465,463348428
1997-03-19,6.6220927238464355,6.924642817493448,6.590430155084527,6.894153632544504,355162979
